pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Butte	AZ	CM022188.2_RagTag	18800001	18850000	0.0043229047223012	46575	62582	14476840	427160
WTX	AZ	CM022188.2_RagTag	18800001	18850000	0.0045668078209255	46575	82048	17966160	663840
Butte	Sev	CM022188.2_RagTag	18800001	18850000	0.0042747766506931	46575	18148	4245368	225832
Sev	AZ	CM022188.2_RagTag	18800001	18850000	0.0042217555034065	46575	22610	5355592	233408
WTX	Sev	CM022188.2_RagTag	18800001	18850000	0.0044977522623481	46575	23704	5270188	318812
WTX	Butte	CM022188.2_RagTag	18800001	18850000	0.0045268948332508	46575	64472	14241992	662008
Sev	AZ	CM022188.2_RagTag	18850001	18900000	0.0042632962907439	48811	24002	5629916	227404
WTX	Butte	CM022188.2_RagTag	18850001	18900000	0.0048407208829588	48811	70964	14659800	959720
WTX	Sev	CM022188.2_RagTag	18850001	18900000	0.0045279019420195	48811	24830	5483776	373544
Butte	Sev	CM022188.2_RagTag	18850001	18900000	0.0038894213700917	48811	17222	4427908	257948
Butte	AZ	CM022188.2_RagTag	18850001	18900000	0.0044879280357875	48811	67534	15047924	571596
WTX	AZ	CM022188.2_RagTag	18850001	18900000	0.0051470068969484	48811	95914	18634908	889492
Butte	AZ	CM022188.2_RagTag	18900001	18950000	0.0045099536560039	48121	66972	14849820	548900
Butte	Sev	CM022188.2_RagTag	18900001	18950000	0.00403734007488	48107	17452	4322648	296968
WTX	AZ	CM022188.2_RagTag	18900001	18950000	0.0047893884581957	48121	88104	18395668	852732
WTX	Sev	CM022188.2_RagTag	18900001	18950000	0.0044826306463187	48107	24012	5356676	417844
WTX	Butte	CM022188.2_RagTag	18900001	18950000	0.0045646385596757	48121	66290	14522508	876212
Sev	AZ	CM022188.2_RagTag	18900001	18950000	0.0045278647381668	48107	24796	5476312	298208
Butte	AZ	CM022188.2_RagTag	18950001	19000000	0.003939297251271	48515	58422	14830564	694236
Butte	Sev	CM022188.2_RagTag	18950001	19000000	0.0038062335486958	48506	16288	4279296	378144
WTX	AZ	CM022188.2_RagTag	18950001	19000000	0.0041752801917948	48515	77388	18534804	871196
WTX	Sev	CM022188.2_RagTag	18950001	19000000	0.003902369696607	48506	20868	5347520	474280
WTX	Butte	CM022188.2_RagTag	18950001	19000000	0.0040948650400673	48515	59378	14500600	1024200
Sev	AZ	CM022188.2_RagTag	18950001	19000000	0.0040283273647638	48506	22034	5469764	352036
Sev	AZ	CM022188.2_RagTag	19000001	19050000	0.0046819029264511	48635	25926	5537492	299068
Butte	AZ	CM022188.2_RagTag	19000001	19050000	0.0047779097406208	48638	71544	14973912	590248
Butte	Sev	CM022188.2_RagTag	19000001	19050000	0.0045980026709323	48635	20052	4361024	308224
WTX	AZ	CM022188.2_RagTag	19000001	19050000	0.0050747400590143	48638	94804	18681548	773652
WTX	Sev	CM022188.2_RagTag	19000001	19050000	0.0047198668231377	48635	25676	5439984	396576
WTX	Butte	CM022188.2_RagTag	19000001	19050000	0.0049497050050853	48638	72824	14712796	851364
Butte	AZ	CM022188.2_RagTag	19050001	19100000	0.0049852652521736	48687	74650	14974128	605712
Butte	Sev	CM022188.2_RagTag	19050001	19100000	0.0048593158984953	48681	21038	4329416	344536
WTX	AZ	CM022188.2_RagTag	19050001	19100000	0.0053963639367118	48687	100354	18596596	878204
WTX	Sev	CM022188.2_RagTag	19050001	19100000	0.0051911572117387	48681	27906	5375680	466760
WTX	Butte	CM022188.2_RagTag	19050001	19100000	0.0053501411024726	48687	78480	14668772	911068
Sev	AZ	CM022188.2_RagTag	19050001	19100000	0.0050458852675164	48681	27692	5488036	354404
Butte	Sev	CM022188.2_RagTag	19100001	19150000	0.0045282071845735	49106	19920	4399092	315084
WTX	AZ	CM022188.2_RagTag	19100001	19150000	0.004959293604298	49106	93588	18871236	771164
WTX	Sev	CM022188.2_RagTag	19100001	19150000	0.0049449191056171	49106	27202	5501000	391720
WTX	Butte	CM022188.2_RagTag	19100001	19150000	0.0047538288702506	49106	70514	14833096	880824
Sev	AZ	CM022188.2_RagTag	19100001	19150000	0.0047565314766471	49106	26624	5597356	295364
Butte	AZ	CM022188.2_RagTag	19100001	19150000	0.0043297113649487	49106	65320	15086456	627464
Sev	AZ	CM022188.2_RagTag	19150001	19200000	0.005134360476014	47960	27830	5420344	334976
Butte	AZ	CM022188.2_RagTag	19150001	19200000	0.0051046026013581	47961	75190	14729844	617676
Butte	Sev	CM022188.2_RagTag	19150001	19200000	0.0046829917117847	47960	19970	4264368	339888
WTX	AZ	CM022188.2_RagTag	19150001	19200000	0.0052465813594874	47961	96178	18331556	852844
WTX	Sev	CM022188.2_RagTag	19150001	19200000	0.0050362417968876	47960	26728	5307132	448188
WTX	Butte	CM022188.2_RagTag	19150001	19200000	0.0050392756883295	47961	72708	14428264	919256
Sev	AZ	CM022188.2_RagTag	19200001	19250000	0.0041218013272393	48986	22986	5576688	302712
WTX	AZ	CM022188.2_RagTag	19200001	19250000	0.0043174586253764	48995	81002	18761500	836500
WTX	Sev	CM022188.2_RagTag	19200001	19250000	0.0044405812645052	48986	24246	5460096	419304
WTX	Butte	CM022188.2_RagTag	19200001	19250000	0.0044035623373784	48995	64948	14748968	929432
Butte	AZ	CM022188.2_RagTag	19200001	19250000	0.0039421537785124	48995	59392	15065876	612524
Butte	Sev	CM022188.2_RagTag	19200001	19250000	0.0039317558862281	48986	17236	4383792	319728
WTX	Sev	CM022188.2_RagTag	19250001	19300000	0.0049788286239089	48388	26748	5372348	434212
Butte	AZ	CM022188.2_RagTag	19250001	19300000	0.0050528546828812	48388	75506	14943236	540924
Butte	Sev	CM022188.2_RagTag	19250001	19300000	0.0045695339140112	48388	19774	4327356	317892
WTX	AZ	CM022188.2_RagTag	19250001	19300000	0.0055719294947972	48388	103396	18556588	798612
WTX	Butte	CM022188.2_RagTag	19250001	19300000	0.005219890350474	48388	76096	14578084	906076
Sev	AZ	CM022188.2_RagTag	19250001	19300000	0.0049915675374158	48388	27490	5507288	299272
Sev	AZ	CM022188.2_RagTag	19300001	19350000	0.0041463547235461	48655	22880	5518100	320860
Butte	AZ	CM022188.2_RagTag	19300001	19350000	0.0044549362358639	48658	66564	14941628	628932
Butte	Sev	CM022188.2_RagTag	19300001	19350000	0.0041072682641124	48655	17756	4323068	348100
WTX	Sev	CM022188.2_RagTag	19300001	19350000	0.0044345396043094	48655	23898	5389060	449900
WTX	Butte	CM022188.2_RagTag	19300001	19350000	0.0047408002604576	48658	69196	14595848	974712
WTX	AZ	CM022188.2_RagTag	19300001	19350000	0.0046986744398725	48658	87508	18623976	839224
WTX	Butte	CM022188.2_RagTag	19350001	19400000	0.0037835126884505	48304	54528	14412004	1045276
WTX	Sev	CM022188.2_RagTag	19350001	19400000	0.0039413855187312	48304	21112	5356492	439988
WTX	AZ	CM022188.2_RagTag	19350001	19400000	0.0037203093203093	48304	68556	18427500	894100
Butte	Sev	CM022188.2_RagTag	19350001	19400000	0.003485770892534	48304	14990	4300340	336844
Butte	AZ	CM022188.2_RagTag	19350001	19400000	0.0033126864703593	48304	49032	14801280	656000
Sev	AZ	CM022188.2_RagTag	19350001	19400000	0.003587033291073	48304	19726	5499252	297228
Butte	AZ	CM022188.2_RagTag	19400001	19450000	0.0044419186010973	49213	67436	15181728	566432
Butte	Sev	CM022188.2_RagTag	19400001	19450000	0.0043998604900014	49210	19276	4381048	343400
WTX	Sev	CM022188.2_RagTag	19400001	19450000	0.0047031854609473	49210	25646	5452900	452660
WTX	AZ	CM022188.2_RagTag	19400001	19450000	0.0049039109398647	49213	92696	18902464	782736
WTX	Butte	CM022188.2_RagTag	19400001	19450000	0.0048936222898217	49213	72726	14861384	886776
Sev	AZ	CM022188.2_RagTag	19400001	19450000	0.0045162267575128	49210	25164	5571908	333652
Sev	AZ	CM022188.2_RagTag	19450001	19500000	0.0052363067831869	48956	29178	5572248	302472
Butte	AZ	CM022188.2_RagTag	19450001	19500000	0.0052147890076267	48956	78456	15044904	621016
Butte	Sev	CM022188.2_RagTag	19450001	19500000	0.0051299983018692	48956	22476	4381288	318488
WTX	AZ	CM022188.2_RagTag	19450001	19500000	0.0056217514876702	48956	105110	18697020	885380
WTX	Sev	CM022188.2_RagTag	19450001	19500000	0.0053401907446972	48956	29094	5448120	426600
WTX	Butte	CM022188.2_RagTag	19450001	19500000	0.0052687694043827	48956	77466	14702864	963056
Butte	AZ	CM022188.2_RagTag	19500001	19550000	0.0058886576535399	48732	88588	15043836	550404
WTX	AZ	CM022188.2_RagTag	19500001	19550000	0.006234307833786	48732	116604	18703600	789200
Butte	Sev	CM022188.2_RagTag	19500001	19550000	0.0055865896195255	48729	24390	4365812	312460
WTX	Sev	CM022188.2_RagTag	19500001	19550000	0.0056340945460549	48729	30574	5426604	421236
WTX	Butte	CM022188.2_RagTag	19500001	19550000	0.0059389226876358	48732	87658	14759916	834324
Sev	AZ	CM022188.2_RagTag	19500001	19550000	0.0059072028971254	48729	32676	5531552	316288
WTX	AZ	CM022188.2_RagTag	19550001	19600000	0.0049267663801194	48981	92726	18820864	771536
Butte	Sev	CM022188.2_RagTag	19550001	19600000	0.0045591628684994	48981	20082	4404756	297420
Sev	AZ	CM022188.2_RagTag	19550001	19600000	0.0047255097087033	48981	26554	5619288	258432
Butte	AZ	CM022188.2_RagTag	19550001	19600000	0.0048552520684148	48981	73232	15083048	590872
WTX	Butte	CM022188.2_RagTag	19550001	19600000	0.0047874162134371	48981	70620	14751172	922748
WTX	Sev	CM022188.2_RagTag	19550001	19600000	0.0046039288995266	48981	25298	5494872	382848
Sev	AZ	CM022188.2_RagTag	19600001	19650000	0.0036345850165389	49190	20420	5618248	284552
Butte	AZ	CM022188.2_RagTag	19600001	19650000	0.0028184032513546	49190	42618	15121328	619472
Butte	Sev	CM022188.2_RagTag	19600001	19650000	0.0034132220889228	49190	15022	4401120	321120
WTX	AZ	CM022188.2_RagTag	19600001	19650000	0.0034950181591012	49190	66016	18888600	787400
WTX	Sev	CM022188.2_RagTag	19600001	19650000	0.0037459382926059	49190	20594	5497688	405112
WTX	Butte	CM022188.2_RagTag	19600001	19650000	0.0033301221441229	49190	49280	14798256	942544
WTX	Sev	CM022188.2_RagTag	19650001	19700000	0.0052610271723789	48616	28330	5384880	449400
Butte	AZ	CM022188.2_RagTag	19650001	19700000	0.0045121524328264	48619	67492	14957828	600252
Butte	Sev	CM022188.2_RagTag	19650001	19700000	0.0046331893815585	48616	20174	4354236	313188
WTX	AZ	CM022188.2_RagTag	19650001	19700000	0.0052480988251922	48619	97074	18496984	950616
WTX	Butte	CM022188.2_RagTag	19650001	19700000	0.0051080342012016	48619	74270	14539840	1018240
Sev	AZ	CM022188.2_RagTag	19650001	19700000	0.0049269747443339	48616	27286	5538084	296196
WTX	Butte	CM022188.2_RagTag	19700001	19750000	0.0040360064992364	49207	60192	14913752	832488
WTX	Sev	CM022188.2_RagTag	19700001	19750000	0.0039385957632066	49203	21640	5494344	410496
WTX	AZ	CM022188.2_RagTag	19700001	19750000	0.004176719321414	49207	78942	18900480	782320
Butte	Sev	CM022188.2_RagTag	19700001	19750000	0.0034593970790931	49203	15300	4422736	301136
Butte	AZ	CM022188.2_RagTag	19700001	19750000	0.0036215275076278	49207	55112	15217888	528352
Sev	AZ	CM022188.2_RagTag	19700001	19750000	0.0036185187088228	49203	20282	5605056	299784
Sev	AZ	CM022188.2_RagTag	19750001	19800000	0.0037088513727411	48735	20526	5534328	313872
Butte	Sev	CM022188.2_RagTag	19750001	19800000	0.0033196884755194	48735	14484	4363060	315500
Butte	AZ	CM022188.2_RagTag	19750001	19800000	0.0039341431503164	48735	59236	15056900	538300
WTX	Sev	CM022188.2_RagTag	19750001	19800000	0.0039473916536447	48735	21462	5437008	411192
WTX	Butte	CM022188.2_RagTag	19750001	19800000	0.0042583641996676	48735	62984	14790656	804544
WTX	AZ	CM022188.2_RagTag	19750001	19800000	0.0043206293107196	48735	81096	18769488	724512
Butte	AZ	CM022188.2_RagTag	19800001	19850000	0.0039475784491065	48769	59552	15085704	520376
Butte	Sev	CM022188.2_RagTag	19800001	19850000	0.0032671374974815	48768	14400	4407528	274296
Sev	AZ	CM022188.2_RagTag	19800001	19850000	0.0038424942491456	48768	21468	5586996	265284
WTX	Sev	CM022188.2_RagTag	19800001	19850000	0.0039699059762961	48768	21704	5467132	385148
WTX	Butte	CM022188.2_RagTag	19800001	19850000	0.0040061533909091	48769	59136	14761292	844788
WTX	AZ	CM022188.2_RagTag	19800001	19850000	0.0043082224978565	48769	80638	18717232	790368
WTX	Butte	CM022188.2_RagTag	19850001	19900000	0.0039367523749353	48479	57750	14669452	843828
WTX	Sev	CM022188.2_RagTag	19850001	19900000	0.003976585745954	48478	21720	5461972	355508
WTX	AZ	CM022188.2_RagTag	19850001	19900000	0.0041275224581527	48479	77062	18670280	721320
Butte	Sev	CM022188.2_RagTag	19850001	19900000	0.0029622670362403	48478	12940	4368276	285708
Butte	AZ	CM022188.2_RagTag	19850001	19900000	0.0029615561487744	48479	44230	14934716	578564
Sev	AZ	CM022188.2_RagTag	19850001	19900000	0.0033762298454977	48478	18772	5560048	257432
Butte	AZ	CM022188.2_RagTag	19900001	19950000	0.0035847141302082	48759	54284	15143188	459692
Butte	Sev	CM022188.2_RagTag	19900001	19950000	0.0033756435726044	48757	14912	4417528	263336
Sev	AZ	CM022188.2_RagTag	19900001	19950000	0.0036005084589006	48757	20088	5579212	271868
WTX	Sev	CM022188.2_RagTag	19900001	19950000	0.0039177490909381	48757	21544	5499076	352004
WTX	Butte	CM022188.2_RagTag	19900001	19950000	0.0040716522915319	48759	60782	14928092	674788
WTX	AZ	CM022188.2_RagTag	19900001	19950000	0.0041603329115073	48759	78428	18851376	652224
Butte	AZ	CM022188.2_RagTag	19950001	20000000	0.0035373786493808	48852	53486	15120236	512404
Butte	Sev	CM022188.2_RagTag	19950001	20000000	0.0031685718273049	48814	13986	4413976	275816
Sev	AZ	CM022188.2_RagTag	19950001	20000000	0.0035492046558262	48814	19908	5609144	253096
WTX	Sev	CM022188.2_RagTag	19950001	20000000	0.0039684898929845	48814	21894	5516960	345280
WTX	Butte	CM022188.2_RagTag	19950001	20000000	0.0039208277586913	48852	58318	14873900	758740
WTX	AZ	CM022188.2_RagTag	19950001	20000000	0.0040544318641899	48852	76628	18899812	640988
WTX	Butte	CM022188.2_RagTag	20000001	20050000	0.0045662229499972	48787	67862	14861736	750104
WTX	Sev	CM022188.2_RagTag	20000001	20050000	0.0046184107577674	48776	25264	5470280	384160
WTX	AZ	CM022188.2_RagTag	20000001	20050000	0.0047009959670475	48787	88342	18792188	722612
Butte	Sev	CM022188.2_RagTag	20000001	20050000	0.0039696735824215	48776	17488	4405400	278152
Butte	AZ	CM022188.2_RagTag	20000001	20050000	0.0043532348174176	48787	65858	15128520	483320
Sev	AZ	CM022188.2_RagTag	20000001	20050000	0.00406365422284	48776	22638	5570848	283592
Butte	AZ	CM022188.2_RagTag	20050001	20100000	0.0027313680174972	49090	41436	15170420	538380
Sev	AZ	CM022188.2_RagTag	20050001	20100000	0.0028204432601952	49090	15886	5632448	258352
Butte	Sev	CM022188.2_RagTag	20050001	20100000	0.0028616969610688	49090	12704	4439324	273316
WTX	AZ	CM022188.2_RagTag	20050001	20100000	0.0030873018720962	49090	58504	18949880	686120
WTX	Sev	CM022188.2_RagTag	20050001	20100000	0.0031955472969853	49090	17720	5545216	345584
WTX	Butte	CM022188.2_RagTag	20050001	20100000	0.0030096900932529	49090	44948	14934428	774372
WTX	Butte	CM022188.2_RagTag	20100001	20150000	0.0022507032016317	48938	33418	14847804	812356
WTX	Sev	CM022188.2_RagTag	20100001	20150000	0.0024640169809713	48938	13540	5495092	377468
WTX	AZ	CM022188.2_RagTag	20100001	20150000	0.0025128417741847	48938	47348	18842412	732788
Butte	Sev	CM022188.2_RagTag	20100001	20150000	0.0021967906885123	48938	9680	4406428	291620
Butte	AZ	CM022188.2_RagTag	20100001	20150000	0.0021216216395083	48938	32058	15110140	550020
Sev	AZ	CM022188.2_RagTag	20100001	20150000	0.002338798517819	48938	13078	5591760	280800
Sev	AZ	CM022188.2_RagTag	20150001	20200000	0.0030699272190557	49353	17380	5661372	261468
Butte	AZ	CM022188.2_RagTag	20150001	20200000	0.0027342647519863	49357	41968	15348916	445324
Butte	Sev	CM022188.2_RagTag	20150001	20200000	0.0029485068018061	49353	13198	4476164	262108
WTX	Butte	CM022188.2_RagTag	20150001	20200000	0.00283324103876	49357	42936	15154376	639864
WTX	Sev	CM022188.2_RagTag	20150001	20200000	0.0029547266323272	49353	16516	5589688	333152
WTX	AZ	CM022188.2_RagTag	20150001	20200000	0.002878330651676	49357	55184	19172224	570576
Butte	AZ	CM022188.2_RagTag	20200001	20250000	0.0036562857869018	48200	54494	14904196	519804
Sev	AZ	CM022188.2_RagTag	20200001	20250000	0.0038357662961047	48198	21122	5506592	277408
Butte	Sev	CM022188.2_RagTag	20200001	20250000	0.0038041522542172	48198	16576	4357344	269856
WTX	Sev	CM022188.2_RagTag	20200001	20250000	0.0037358285041724	48198	20276	5427444	356556
WTX	Butte	CM022188.2_RagTag	20200001	20250000	0.0037686756380318	48200	55382	14695348	728652
WTX	AZ	CM022188.2_RagTag	20200001	20250000	0.00373172505881	48200	69298	18569964	710036
WTX	Butte	CM022188.2_RagTag	20250001	20300000	0.002873314024507	49036	43206	15036992	654528
WTX	Sev	CM022188.2_RagTag	20250001	20300000	0.0029799128630409	49036	16716	5609560	274760
WTX	AZ	CM022188.2_RagTag	20250001	20300000	0.002876042234047	49036	54914	19093600	520800
Butte	Sev	CM022188.2_RagTag	20250001	20300000	0.0027588436589583	49036	12322	4466364	241092
Butte	AZ	CM022188.2_RagTag	20250001	20300000	0.0025320657255245	49036	38478	15196288	495232
Sev	AZ	CM022188.2_RagTag	20250001	20300000	0.0028080036748544	49036	15918	5668796	215524
Butte	AZ	CM022188.2_RagTag	20300001	20350000	0.0027708142138809	48562	41846	15102420	437420
WTX	Butte	CM022188.2_RagTag	20300001	20350000	0.003030298969307	48562	45224	14923940	615900
WTX	Sev	CM022188.2_RagTag	20300001	20350000	0.0029951405997056	48562	16622	5549656	277784
WTX	AZ	CM022188.2_RagTag	20300001	20350000	0.0031975830096798	48562	60200	18826720	598080
Butte	Sev	CM022188.2_RagTag	20300001	20350000	0.0025595882382002	48562	11398	4453060	208892
Sev	AZ	CM022188.2_RagTag	20300001	20350000	0.0028862048311614	48562	16210	5616372	211068
WTX	AZ	CM022188.2_RagTag	20350001	20400000	0.0021071139986494	49274	40002	18984260	725340
WTX	Sev	CM022188.2_RagTag	20350001	20400000	0.0019053971398199	49271	10604	5565244	347636
Butte	Sev	CM022188.2_RagTag	20350001	20400000	0.0015488219105479	49271	6920	4467912	262392
Butte	AZ	CM022188.2_RagTag	20350001	20400000	0.0018617389807307	49274	28376	15241664	526016
Sev	AZ	CM022188.2_RagTag	20350001	20400000	0.0016388028837261	49271	9250	5644364	268516
WTX	Butte	CM022188.2_RagTag	20350001	20400000	0.0020668658865043	49274	31058	15026616	741064
Butte	AZ	CM022188.2_RagTag	20400001	20450000	0.0015605198984168	46166	22254	14260632	512488
WTX	AZ	CM022188.2_RagTag	20400001	20450000	0.0019397018259749	46166	34480	17775928	690472
Butte	Sev	CM022188.2_RagTag	20400001	20450000	0.0014302820649281	46166	5934	4148832	283104
Sev	AZ	CM022188.2_RagTag	20400001	20450000	0.0013453068173612	46166	7080	5262740	277180
WTX	Sev	CM022188.2_RagTag	20400001	20450000	0.0018371475094081	46166	9500	5171060	368860
WTX	Butte	CM022188.2_RagTag	20400001	20450000	0.0020312372860305	46166	28458	14010180	762940
WTX	Butte	CM022188.2_RagTag	20450001	20500000	0.0017763821491457	49350	26452	14890940	901060
WTX	AZ	CM022188.2_RagTag	20450001	20500000	0.0016935554147233	49350	31950	18865636	874364
Butte	Sev	CM022188.2_RagTag	20450001	20500000	0.0012638545677967	49348	5628	4453044	284556
Butte	AZ	CM022188.2_RagTag	20450001	20500000	0.0014052582073157	49350	21364	15202900	589100
Sev	AZ	CM022188.2_RagTag	20450001	20500000	0.0012119738335593	49348	6838	5642036	279964
WTX	Sev	CM022188.2_RagTag	20450001	20500000	0.0015936347247361	49348	8808	5526988	395012
Sev	AZ	CM022188.2_RagTag	20500001	20550000	0.0007116628818869	48821	3970	5578484	280156
WTX	AZ	CM022188.2_RagTag	20500001	20550000	0.0016910586915737	48822	31372	18551692	977108
WTX	Butte	CM022188.2_RagTag	20500001	20550000	0.0018570674705409	48822	27224	14659672	963368
WTX	Sev	CM022188.2_RagTag	20500001	20550000	0.0014587158733771	48821	7922	5430804	427836
Butte	Sev	CM022188.2_RagTag	20500001	20550000	0.000906534397944	48821	3996	4407996	278916
Butte	AZ	CM022188.2_RagTag	20500001	20550000	0.0010686672862147	48822	16090	15056136	566904
Sev	AZ	CM022188.2_RagTag	20550001	20600000	0.0010042815229257	49258	5652	5627904	283056
Butte	AZ	CM022188.2_RagTag	20550001	20600000	0.001266141893241	49258	19226	15184712	577848
WTX	Butte	CM022188.2_RagTag	20550001	20600000	0.001564824137315	49258	23338	14914136	848424
WTX	Sev	CM022188.2_RagTag	20550001	20600000	0.0013306438188211	49258	7354	5526648	384312
WTX	AZ	CM022188.2_RagTag	20550001	20600000	0.0013571303864839	49258	25714	18947332	755868
Butte	Sev	CM022188.2_RagTag	20550001	20600000	0.0012204118969165	49258	5406	4429652	299116
Butte	AZ	CM022188.2_RagTag	20600001	20650000	0.0013209548474329	49463	20180	15276828	551332
