pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
WTX	CM022191.2_RagTag	11900001	11950000	0.0031280998217534	48041	27240	8708162	419628
Butte	CM022191.2_RagTag	11950001	12000000	0.0045190093735035	48783	25216	5579984	273976
WTX	CM022191.2_RagTag	11950001	12000000	0.0052988904501685	48783	46365	8749945	518825
Sev	CM022191.2_RagTag	11950001	12000000	0.0030481922506515	48783	2117	694510	37235
AZ	CM022191.2_RagTag	11950001	12000000	0.0048767094213441	48783	44208	9065129	203641
WTX	CM022191.2_RagTag	12000001	12050000	0.0040335295399492	48565	35113	8705279	522071
Sev	CM022191.2_RagTag	12000001	12050000	0.0035800265498127	48565	2473	690777	37698
AZ	CM022191.2_RagTag	12000001	12050000	0.0040760244981382	48565	36886	9049504	177846
Butte	CM022191.2_RagTag	12000001	12050000	0.0035882772944667	48565	19861	5534968	292832
WTX	CM022191.2_RagTag	12050001	12100000	0.0031467156748458	48753	27844	8848591	414479
Butte	CM022191.2_RagTag	12050001	12100000	0.0027956178154498	48753	15640	5594470	255890
Sev	CM022191.2_RagTag	12050001	12100000	0.0031841320994167	48751	2233	701290	30005
AZ	CM022191.2_RagTag	12050001	12100000	0.0027375668516433	48753	24767	9047085	215985
WTX	CM022191.2_RagTag	12100001	12150000	0.0052553792817317	48876	46095	8771013	515427
AZ	CM022191.2_RagTag	12100001	12150000	0.0046871031699627	48876	42687	9107331	179109
Sev	CM022191.2_RagTag	12100001	12150000	0.0045147118832426	48875	3120	691074	42066
Butte	CM022191.2_RagTag	12100001	12150000	0.004787419566276	48876	26601	5556438	308682
Sev	CM022191.2_RagTag	12150001	12200000	0.0033513104334371	48887	2311	689581	43739
Butte	CM022191.2_RagTag	12150001	12200000	0.0041251322347188	48888	23034	5583821	282739
WTX	CM022191.2_RagTag	12150001	12200000	0.0046811326196494	48888	41388	8841450	447270
AZ	CM022191.2_RagTag	12150001	12200000	0.0042887938827862	48888	39020	9098129	190591
Butte	CM022191.2_RagTag	12200001	12250000	0.0047942894243008	48958	26938	5618768	256192
WTX	CM022191.2_RagTag	12200001	12250000	0.0050915057350968	48958	45200	8877531	424489
AZ	CM022191.2_RagTag	12200001	12250000	0.0049391447543195	48958	45086	9128301	173719
Sev	CM022191.2_RagTag	12200001	12250000	0.0042995290021715	48957	2954	687052	47318
AZ	CM022191.2_RagTag	12250001	12300000	0.0035541546355494	48839	32237	9070230	209180
Sev	CM022191.2_RagTag	12250001	12300000	0.0025904439785616	48833	1783	688299	44286
Butte	CM022191.2_RagTag	12250001	12300000	0.0033385088304122	48839	18653	5587225	273455
WTX	CM022191.2_RagTag	12250001	12300000	0.0035305634094403	48839	31140	8820122	459288
AZ	CM022191.2_RagTag	12300001	12350000	0.0043140842765586	48600	39175	9080722	153278
Butte	CM022191.2_RagTag	12300001	12350000	0.003684066421709	48600	20506	5566132	265868
WTX	CM022191.2_RagTag	12300001	12350000	0.0045224180458239	48600	39935	8830453	403547
Sev	CM022191.2_RagTag	12300001	12350000	0.00322010141705	48599	2194	681345	47655
Butte	CM022191.2_RagTag	12350001	12400000	0.0043787019429166	49320	24808	5665606	252794
Sev	CM022191.2_RagTag	12350001	12400000	0.0037600144881292	49320	2616	695742	44058
WTX	CM022191.2_RagTag	12350001	12400000	0.0050289206591727	49320	44928	8933925	436875
AZ	CM022191.2_RagTag	12350001	12400000	0.0045426889729349	49320	41759	9192573	178227
Butte	CM022191.2_RagTag	12400001	12450000	0.004741403675894	48908	26589	5607833	261127
AZ	CM022191.2_RagTag	12400001	12450000	0.0053571791755719	48908	48993	9145298	147222
WTX	CM022191.2_RagTag	12400001	12450000	0.0054747223073407	48908	48257	8814511	478009
Sev	CM022191.2_RagTag	12400001	12450000	0.0048909818613363	48908	3363	687592	46028
WTX	CM022191.2_RagTag	12450001	12500000	0.0055057216057729	48875	48915	8884394	401856
Butte	CM022191.2_RagTag	12450001	12500000	0.0046149784807483	48875	25943	5621478	243522
Sev	CM022191.2_RagTag	12450001	12500000	0.0044077995144271	48874	3021	685376	47749
AZ	CM022191.2_RagTag	12450001	12500000	0.0051172335645723	48875	46605	9107460	178790
Sev	CM022191.2_RagTag	12500001	12550000	0.0049078337687832	48973	3400	692770	41825
Butte	CM022191.2_RagTag	12500001	12550000	0.0051625227759668	48973	28965	5610629	266131
WTX	CM022191.2_RagTag	12500001	12550000	0.0059056321770623	48973	52058	8814975	489895
AZ	CM022191.2_RagTag	12500001	12550000	0.0055605252823539	48973	50592	9098421	206449
WTX	CM022191.2_RagTag	12550001	12600000	0.0065583432500558	49004	57173	8717598	593162
Butte	CM022191.2_RagTag	12550001	12600000	0.0054566200318568	49004	30482	5586242	294238
Sev	CM022191.2_RagTag	12550001	12600000	0.0054854483043584	49003	3757	684903	50157
AZ	CM022191.2_RagTag	12550001	12600000	0.0056258553453114	49004	51085	9080397	230363
AZ	CM022191.2_RagTag	12600001	12650000	0.0046482107127628	48989	42513	9146100	161810
Sev	CM022191.2_RagTag	12600001	12650000	0.0038603336010851	48986	2624	679734	55101
Butte	CM022191.2_RagTag	12600001	12650000	0.0045474078114468	48989	25461	5599014	279666
WTX	CM022191.2_RagTag	12600001	12650000	0.0050311081517328	48989	44005	8746582	561328
WTX	CM022191.2_RagTag	12650001	12700000	0.0054988461851206	48057	47067	8559432	571398
Butte	CM022191.2_RagTag	12650001	12700000	0.0049282284075627	48057	27002	5479048	287792
Sev	CM022191.2_RagTag	12650001	12700000	0.0046723597358503	48049	3128	669469	51386
AZ	CM022191.2_RagTag	12650001	12700000	0.0051329677493593	48057	45990	8959729	171101
WTX	CM022191.2_RagTag	12700001	12750000	0.0054179047433694	49217	47659	8796574	554656
Butte	CM022191.2_RagTag	12700001	12750000	0.0048533509943652	49217	27334	5631985	274055
Sev	CM022191.2_RagTag	12700001	12750000	0.0041318862940056	49210	2820	682497	55758
AZ	CM022191.2_RagTag	12700001	12750000	0.0046767905109949	49217	42947	9183007	168223
AZ	CM022191.2_RagTag	12750001	12800000	0.0043123938211533	49064	39462	9150834	171326
Sev	CM022191.2_RagTag	12750001	12800000	0.0037600565961577	49062	2599	691213	44747
Butte	CM022191.2_RagTag	12750001	12800000	0.0044061544211964	49064	24708	5607611	280069
WTX	CM022191.2_RagTag	12750001	12800000	0.0050454023493135	49064	44245	8769370	552790
Sev	CM022191.2_RagTag	12800001	12850000	0.0030288267754666	48859	2089	689706	43179
Butte	CM022191.2_RagTag	12800001	12850000	0.0037402133376572	48859	20668	5525888	337192
WTX	CM022191.2_RagTag	12800001	12850000	0.0039906541542888	48859	34884	8741424	541786
AZ	CM022191.2_RagTag	12800001	12850000	0.0040306838422314	48859	36610	9082826	200384
WTX	CM022191.2_RagTag	12850001	12900000	0.0041996185596993	48575	36042	8582208	647042
AZ	CM022191.2_RagTag	12850001	12900000	0.0040127732057564	48575	36197	9020445	208805
Sev	CM022191.2_RagTag	12850001	12900000	0.0032941837761079	48575	2227	676040	52585
Butte	CM022191.2_RagTag	12850001	12900000	0.0038401009062811	48575	21214	5524334	304666
WTX	CM022191.2_RagTag	12900001	12950000	0.004962141904446	48964	43919	8850815	452345
Butte	CM022191.2_RagTag	12900001	12950000	0.0047128979855662	48964	26482	5619048	256632
Sev	CM022191.2_RagTag	12900001	12950000	0.0036838751730249	48962	2515	682705	51755
AZ	CM022191.2_RagTag	12900001	12950000	0.0045445531156511	48964	41409	9111787	191373
Sev	CM022191.2_RagTag	12950001	13000000	0.0039393722429143	49210	2696	684373	53777
AZ	CM022191.2_RagTag	12950001	13000000	0.0050208412897951	49210	45987	9159222	190678
WTX	CM022191.2_RagTag	12950001	13000000	0.0055425663300564	49210	49173	8871883	478017
Butte	CM022191.2_RagTag	12950001	13000000	0.0053874984457431	49210	30330	5629700	275500
WTX	CM022191.2_RagTag	13000001	13050000	0.0039617651354877	49075	34799	8783711	540539
Butte	CM022191.2_RagTag	13000001	13050000	0.0035027123425954	49075	19688	5620787	268213
Sev	CM022191.2_RagTag	13000001	13050000	0.0030594737179973	49072	2097	685412	50713
AZ	CM022191.2_RagTag	13000001	13050000	0.003786973183254	49075	34705	9164311	159939
WTX	CM022191.2_RagTag	13050001	13100000	0.0042209448985683	49097	37264	8828355	500075
Butte	CM022191.2_RagTag	13050001	13100000	0.0037223223132651	49097	20981	5636535	255105
Sev	CM022191.2_RagTag	13050001	13100000	0.0034384012377663	49092	2369	688983	47472
AZ	CM022191.2_RagTag	13050001	13100000	0.0038693288096963	49097	35462	9164897	163533
Butte	CM022191.2_RagTag	13100001	13150000	0.0024623089400261	49018	13802	5605308	276852
WTX	CM022191.2_RagTag	13100001	13150000	0.0027606338935663	49018	24452	8857386	456034
AZ	CM022191.2_RagTag	13100001	13150000	0.0027883310800977	49018	25424	9117999	195421
Sev	CM022191.2_RagTag	13100001	13150000	0.0020061784481192	49016	1380	687875	47395
AZ	CM022191.2_RagTag	13150001	13200000	0.002608772463397	49099	23863	9147214	181596
Sev	CM022191.2_RagTag	13150001	13200000	0.0020817683676024	49098	1430	686916	49569
Butte	CM022191.2_RagTag	13150001	13200000	0.0025320876934881	49099	14325	5657387	234493
WTX	CM022191.2_RagTag	13150001	13200000	0.0029626517092644	49099	26144	8824527	504283
AZ	CM022191.2_RagTag	13200001	13250000	0.0027338657159644	48669	24735	9047628	199482
Butte	CM022191.2_RagTag	13200001	13250000	0.002685884666515	48669	14965	5571721	268559
Sev	CM022191.2_RagTag	13200001	13250000	0.0025761785762135	48663	1769	686676	43359
WTX	CM022191.2_RagTag	13200001	13250000	0.0027967686041375	48669	24531	8771194	475916
WTX	CM022191.2_RagTag	13250001	13300000	0.0034101092547719	49040	30081	8821125	496475
Sev	CM022191.2_RagTag	13250001	13300000	0.0029810546134435	49036	2052	688347	47253
Butte	CM022191.2_RagTag	13250001	13300000	0.0031418622359615	49040	17606	5603683	281117
AZ	CM022191.2_RagTag	13250001	13300000	0.0032903976215518	49040	30142	9160595	157005
Butte	CM022191.2_RagTag	13300001	13350000	0.00259236051132	48322	14368	5542439	256201
AZ	CM022191.2_RagTag	13300001	13350000	0.0025906519668436	48322	23295	8991945	189235
WTX	CM022191.2_RagTag	13300001	13350000	0.0027674491443072	48322	24122	8716330	464850
Sev	CM022191.2_RagTag	13300001	13350000	0.0021664210606656	48322	1476	681308	43522
Sev	CM022191.2_RagTag	13350001	13400000	0.0025620780917963	48974	1788	697871	36739
WTX	CM022191.2_RagTag	13350001	13400000	0.0029288183728069	48974	25774	8800136	504924
Butte	CM022191.2_RagTag	13350001	13400000	0.0026925512208272	48974	15092	5605093	271787
AZ	CM022191.2_RagTag	13350001	13400000	0.0027647934559896	48974	25190	9110988	194072
AZ	CM022191.2_RagTag	13400001	13450000	0.0027214128703091	49068	24902	9150394	172526
Sev	CM022191.2_RagTag	13400001	13450000	0.0031052697917979	49064	2168	698168	37852
Butte	CM022191.2_RagTag	13400001	13450000	0.0027691602879118	49068	15619	5640338	247822
WTX	CM022191.2_RagTag	13400001	13450000	0.0032321881859818	49068	28624	8855920	467000
AZ	CM022191.2_RagTag	13450001	13500000	0.0028536750976989	49280	26204	9182545	180655
Sev	CM022191.2_RagTag	13450001	13500000	0.002580095869114	49280	1794	695323	43877
Butte	CM022191.2_RagTag	13450001	13500000	0.0028899347405261	49280	16168	5594590	319010
WTX	CM022191.2_RagTag	13450001	13500000	0.0032762443435605	49280	29129	8890973	472227
AZ	CM022191.2_RagTag	13500001	13550000	0.0043720208348713	48460	39561	9048676	158724
WTX	CM022191.2_RagTag	13500001	13550000	0.0045538542919215	48460	39394	8650694	556706
Butte	CM022191.2_RagTag	13500001	13550000	0.0042572243410215	48460	23572	5536941	278259
Sev	CM022191.2_RagTag	13500001	13550000	0.004161546894659	48457	2828	679555	47345
AZ	CM022191.2_RagTag	13550001	13600000	0.0028676392067754	48731	26048	9083430	175460
Sev	CM022191.2_RagTag	13550001	13600000	0.0023646579344138	48729	1606	679168	51797
Butte	CM022191.2_RagTag	13550001	13600000	0.0028772137569987	48731	15881	5519576	328144
WTX	CM022191.2_RagTag	13550001	13600000	0.0035643716955577	48731	31267	8772093	486797
AZ	CM022191.2_RagTag	13600001	13650000	0.0029244127203963	46429	25254	8635580	185930
Sev	CM022191.2_RagTag	13600001	13650000	0.0022193676100633	46426	1453	654691	41744
Butte	CM022191.2_RagTag	13600001	13650000	0.0028298947217866	46429	14958	5285709	285771
WTX	CM022191.2_RagTag	13600001	13650000	0.0031001527267073	46429	25960	8373781	447729
WTX	CM022191.2_RagTag	13650001	13700000	0.0031055362309183	49333	27591	8884456	488814
Butte	CM022191.2_RagTag	13650001	13700000	0.0025989068070591	49333	14567	5605049	314911
Sev	CM022191.2_RagTag	13650001	13700000	0.0023134625500983	49331	1592	688146	51849
AZ	CM022191.2_RagTag	13650001	13700000	0.0028206689387484	49333	25957	9202427	170843
WTX	CM022191.2_RagTag	13700001	13750000	0.0034649527956235	48713	29903	8630132	625338
Butte	CM022191.2_RagTag	13700001	13750000	0.0026209893222167	48713	14496	5530736	314824
Sev	CM022191.2_RagTag	13700001	13750000	0.003053822515376	48712	2070	677839	52856
AZ	CM022191.2_RagTag	13700001	13750000	0.0031958317387087	48713	28968	9064307	191163
WTX	CM022191.2_RagTag	13750001	13800000	0.0038598329873804	49068	33780	8751674	571246
Butte	CM022191.2_RagTag	13750001	13800000	0.0030613474965153	49068	17142	5599495	288665
Sev	CM022191.2_RagTag	13750001	13800000	0.0025444177635999	49061	1742	684636	51384
AZ	CM022191.2_RagTag	13750001	13800000	0.0034106887780927	49068	31198	9147126	175794
Sev	CM022191.2_RagTag	13800001	13850000	0.002324060770637	49121	1603	689741	47074
AZ	CM022191.2_RagTag	13800001	13850000	0.0028919871806453	49121	26410	9132129	200861
Butte	CM022191.2_RagTag	13800001	13850000	0.0027390744991842	49121	15342	5601162	293358
WTX	CM022191.2_RagTag	13800001	13850000	0.0031504106412654	49121	27627	8769333	563657
Butte	CM022191.2_RagTag	13850001	13900000	0.0027605984655587	49091	15506	5616898	274022
Sev	CM022191.2_RagTag	13850001	13900000	0.002460558902544	49089	1688	686023	50342
WTX	CM022191.2_RagTag	13850001	13900000	0.0031015373745813	49091	27463	8854641	472649
AZ	CM022191.2_RagTag	13850001	13900000	0.0027248477964904	49091	24912	9142529	184761
AZ	CM022191.2_RagTag	13900001	13950000	0.0036293208060551	48975	33093	9118235	187015
Sev	CM022191.2_RagTag	13900001	13950000	0.0021860816059145	48972	1495	683872	50753
Butte	CM022191.2_RagTag	13900001	13950000	0.0036574744448108	48975	20409	5580080	296920
WTX	CM022191.2_RagTag	13900001	13950000	0.0031536267051793	48975	27448	8703630	601620
Sev	CM022191.2_RagTag	13950001	14000000	0.0029160814937525	49277	2012	689967	49188
Butte	CM022191.2_RagTag	13950001	14000000	0.0035187961859758	49277	19814	5630903	282337
WTX	CM022191.2_RagTag	13950001	14000000	0.0038164141085204	49277	33752	8843904	518726
AZ	CM022191.2_RagTag	13950001	14000000	0.0033606184060243	49277	30880	9188785	173845
AZ	CM022191.2_RagTag	14000001	14050000	0.003581257694557	49005	32737	9141202	169748
Sev	CM022191.2_RagTag	14000001	14050000	0.0028372359774234	49005	1964	692223	42852
Butte	CM022191.2_RagTag	14000001	14050000	0.0036794794861656	49005	20492	5569266	311334
WTX	CM022191.2_RagTag	14000001	14050000	0.0040855872182741	49005	35856	8776217	534733
Sev	CM022191.2_RagTag	14050001	14100000	0.0029722627067099	49319	2072	697112	42718
Butte	CM022191.2_RagTag	14050001	14100000	0.003042149036053	49322	17161	5641078	277562
WTX	CM022191.2_RagTag	14050001	14100000	0.0032067669856981	49322	28198	8793280	577900
AZ	CM022191.2_RagTag	14050001	14100000	0.0025920141676064	49322	23863	9206354	164826
AZ	CM022191.2_RagTag	14100001	14150000	0.0022717301298926	48681	20587	9062256	187134
Sev	CM022191.2_RagTag	14100001	14150000	0.0022190832502499	48680	1538	693079	37136
WTX	CM022191.2_RagTag	14100001	14150000	0.0026655878929305	48681	23385	8772924	476466
Butte	CM022191.2_RagTag	14100001	14150000	0.0024719194055023	48681	13748	5561670	280050
AZ	CM022191.2_RagTag	14150001	14200000	0.0030085778285645	34174	19083	6342864	150196
Sev	CM022191.2_RagTag	14150001	14200000	0.0024089080769629	34174	1184	491509	21101
Butte	CM022191.2_RagTag	14150001	14200000	0.002955042123045	34174	11652	3943091	157789
WTX	CM022191.2_RagTag	14150001	14200000	0.0034341886375568	34174	21356	6218645	274415
Sev	CM022191.2_RagTag	14200001	14250000	0.0020797738765494	49308	1451	697672	42023
AZ	CM022191.2_RagTag	14200001	14250000	0.0025660084974777	49313	23540	9173781	195689
WTX	CM022191.2_RagTag	14200001	14250000	0.002888118121006	49313	25968	8991322	378148
Butte	CM022191.2_RagTag	14200001	14250000	0.0025069918438536	49313	14138	5639428	278132
WTX	CM022191.2_RagTag	14250001	14300000	0.0029382361431644	49235	26199	8916574	438076
Butte	CM022191.2_RagTag	14250001	14300000	0.002673056157791	49235	15170	5675152	233048
Sev	CM022191.2_RagTag	14250001	14300000	0.0022579296000723	49235	1598	707728	30797
AZ	CM022191.2_RagTag	14250001	14300000	0.0024426011017676	49235	22478	9202485	152165
WTX	CM022191.2_RagTag	14300001	14350000	0.0042310059832601	43268	33027	7805945	414975
Butte	CM022191.2_RagTag	14300001	14350000	0.004111315051399	43268	20361	4952430	239730
Sev	CM022191.2_RagTag	14300001	14350000	0.0032752239904816	43268	1993	608508	40512
AZ	CM022191.2_RagTag	14300001	14350000	0.0036450933821859	43268	29195	8009397	211523
Butte	CM022191.2_RagTag	14350001	14400000	0.0033049751514765	49109	18628	5636351	256729
WTX	CM022191.2_RagTag	14350001	14400000	0.0036951616449353	49109	33160	8973897	356813
Sev	CM022191.2_RagTag	14350001	14400000	0.0030352438394532	49107	2098	691213	45422
AZ	CM022191.2_RagTag	14350001	14400000	0.0030874319326116	49109	28281	9160040	170670
AZ	CM022191.2_RagTag	14400001	14450000	0.0033465891515593	48866	30542	9126307	158233
Sev	CM022191.2_RagTag	14400001	14450000	0.0030933468932101	48865	2117	684372	48618
Butte	CM022191.2_RagTag	14400001	14450000	0.0034350370587413	48866	19367	5638076	225844
WTX	CM022191.2_RagTag	14400001	14450000	0.0039852567010081	48866	35576	8926903	357637
AZ	CM022191.2_RagTag	14450001	14500000	0.0037173581872323	48369	33477	9005589	184521
WTX	CM022191.2_RagTag	14450001	14500000	0.0049754826761169	48369	43801	8803367	386743
Sev	CM022191.2_RagTag	14450001	14500000	0.0041261162748314	48367	2830	685875	39660
Butte	CM022191.2_RagTag	14450001	14500000	0.0047670635327005	48369	26534	5566110	238170
Butte	CM022191.2_RagTag	14500001	14550000	0.0042265999148973	49201	23849	5642597	261523
AZ	CM022191.2_RagTag	14500001	14550000	0.0041522781973898	49201	37968	9143896	204294
Sev	CM022191.2_RagTag	14500001	14550000	0.003752646879374	49201	2614	696575	41440
WTX	CM022191.2_RagTag	14500001	14550000	0.0045732007200301	49201	40682	8895739	452451
Sev	CM022191.2_RagTag	14550001	14600000	0.0027725038764785	36162	1434	517222	25208
Butte	CM022191.2_RagTag	14550001	14600000	0.0029687162932509	36162	12358	4162742	176698
WTX	CM022191.2_RagTag	14550001	14600000	0.002983184459885	36162	19660	6590273	280507
AZ	CM022191.2_RagTag	14550001	14600000	0.0030359125589431	36162	20433	6730431	140349
WTX	CM022191.2_RagTag	14600001	14650000	0.0023496674947277	46836	20210	8601217	297623
Butte	CM022191.2_RagTag	14600001	14650000	0.002151371960051	46836	11623	5402599	217721
Sev	CM022191.2_RagTag	14600001	14650000	0.0021368387091933	46836	1424	666405	36135
AZ	CM022191.2_RagTag	14600001	14650000	0.0023913574379326	46836	20906	8742315	156525
WTX	CM022191.2_RagTag	14650001	14700000	0.0034857096936813	48926	31274	8972061	323879
Butte	CM022191.2_RagTag	14650001	14700000	0.0029695931365311	48926	16775	5648922	222198
Sev	CM022191.2_RagTag	14650001	14700000	0.0028738698467173	48926	1993	693490	40400
AZ	CM022191.2_RagTag	14650001	14700000	0.003296570907929	48926	30045	9114016	181924
AZ	CM022191.2_RagTag	14700001	14750000	0.0032796621121014	44133	26927	8210297	174973
Sev	CM022191.2_RagTag	14700001	14750000	0.0031492930402056	44133	1979	628395	33600
WTX	CM022191.2_RagTag	14700001	14750000	0.0034831427996179	44133	27905	8011443	373827
Butte	CM022191.2_RagTag	14700001	14750000	0.0032023750735324	44133	16277	5082790	213170
WTX	CM022191.2_RagTag	14750001	14800000	0.0029492847795778	49141	26189	8879780	457010
